"626651","PEND","47 | 2","09/30/2021","115 FAIRFAX LL, LLC                             115 S FAIRFAX AVE,                             LOS ANGELES, CA  90036-2106","119 N FAIRFAX AVE #222                              LOS ANGELES, CA  90036","PER","7","COMMERCE ESCROW 1055 WILSHIRE BLVD #1000 LOS ANGELES, CA  90017","4","1933"
"626651","PEND","66 | 2","09/30/2021","115 FAIRFAX LL, LLC                             115 S FAIRFAX AVE,                             LOS ANGELES, CA  90036-2106","119 N FAIRFAX AVE #222                              LOS ANGELES, CA  90036","PER","7","COMMERCE ESCROW 1055 WILSHIRE BLVD #1000 LOS ANGELES, CA  90017","4","1933"
"626651","PEND","68 | 2","09/30/2021","115 FAIRFAX LL, LLC                             115 S FAIRFAX AVE,                             LOS ANGELES, CA  90036-2106","119 N FAIRFAX AVE #222                              LOS ANGELES, CA  90036","PER","7","COMMERCE ESCROW 1055 WILSHIRE BLVD #1000 LOS ANGELES, CA  90017","4","1933"
"626652","PEND","47 | 1","03/31/2022","DBA: MANGIONE                            MANGIONE LLC                             2120 GREENWICH ST,                             SAN FRANCISCO, CA  94123-3405","","PER/PRM","7","CALIFORNIA BUSINESS ESCROW INC 1748 MAIN ST ESCALON, CA  95320-1927","24","3800"
"626652","PEND","58 | 1","03/31/2022","DBA: MANGIONE                            MANGIONE LLC                             2120 GREENWICH ST,                             SAN FRANCISCO, CA  94123-3405","","PER/PRM","7","CALIFORNIA BUSINESS ESCROW INC 1748 MAIN ST ESCALON, CA  95320-1927","24","3800"
"626653","PEND","02 | 0","","DBA: DISCOVINO                            MAKSOJ, LLC                             6500 BREM LN,                             GILROY, CA  95020-7001","2510 WEST TEMPLE ST, UNIT 310                              LOS ANGELES, CA  90026","ORI","","","25","4304"
"626654","PEND","41 | 0","","DBA: HUMMUS BODEGA                            TABOONSF, INC.                             5549 GEARY BLVD,                             SAN FRANCISCO, CA  94121-2208","","ORI","","","24","3800"
"626655","PEND","14 | 0","","DBA: WENTE VINEYARDS                            WENTE BROS                             7701 LAS POSITAS RD, STE C,                             LIVERMORE, CA  94551","5565 TESLA RD                              LIVERMORE, CA  94550-9149","ORI","","","22","0107"
"626656","PEND","20 | 0","06/30/2021","DBA: GROCERY OUTLET                            GROCERY OUTLET INC                             1550 STATE HIGHWAY 99,                             GRIDLEY, CA  95948","5650 HOLLIS ST                              EMERYVILLE, CA  94608-2597","PRM","","","31","0403"
"626657","PEND","29 | 0","","TORICK FARMS, LLC                             7030 FAUGHT RD ,                             SANTA ROSA, CA  95403-7300","PO BOX 945                              WINDSOR, CA  95492-0945","ORI","","","27","4900"
"626658","PEND","12 | 1","","DBA: TRACY ANN ELLISON AKA ELLISON ENTERPRISES                            ELLISON, TRACY ANN                             6501 AVENAL AVE,                             OAKLAND, CA  94605-1927","","ORI","","","22","0109"
"626658","PEND","18 | 1","","DBA: TRACY ANN ELLISON AKA ELLISON ENTERPRISES                            ELLISON, TRACY ANN                             6501 AVENAL AVE,                             OAKLAND, CA  94605-1927","","ORI","","","22","0109"
"626660","PEND","02 | 0","06/30/2021","DBA: RIVER WEST WINES                            RIVER WEST WINES LLC                             1200 AMERICAN WAY,                             WINDSOR, CA  95492-7861","4375 WESTSIDE RD                              HEALDSBURG, CA  95448-9359","PRM","","","27","4900"
"626661","PEND","12 | 1","","DBA: TRACY ANN ELLISON AKA ELLISON ENTERPRISES                            ELLISON, TRACY ANN                             25811 CLAWITER RD,                             HAYWARD, CA  94545-3217","6501 AVENAL AVE                              OAKLAND, CA  94605-1927","ORI","","","22","0106"
"626661","PEND","18 | 1","","DBA: TRACY ANN ELLISON AKA ELLISON ENTERPRISES                            ELLISON, TRACY ANN                             25811 CLAWITER RD,                             HAYWARD, CA  94545-3217","6501 AVENAL AVE                              OAKLAND, CA  94605-1927","ORI","","","22","0106"
"626662","PEND","47 | 0","02/28/2022","DBA: THE SALTY SEAL BREW PUB AND SPORTS BAR LLC                            SALTY SEAL PREWPUB AND SPORTS BAR LLC THE                             653 CANNERY ROW,                             MONTEREY, CA  93940","","PER","","JRG ATTORNEYS AT LAW 270 EL DORADO ST MONTEREY, CA  93940","26","2706"
"626662","PEND","47 | 0","02/28/2022","DBA: THE SALTY SEAL BREW PUB AND SPORTS BAR LLC                            SALTY SEAL PREWPUB AND SPORTS BAR LLC THE                             653 CANNERY ROW,                             MONTEREY, CA  93940","","PER","","JRG ATTORNEYS AT LAW 270 EL DORADO ST MONTEREY, CA  93940","26","2706"
